    31    4   0.17392742256872E+00   0.32607257743127E+00   0.32607257743127E+00   0.17392742256872E+00
    17    1    3   0.20674718988370E-22   0.24963878956661E-22   0.32022492305871E-22   0.38195583136111E-22
    17    1    4   0.64769313237392E-23   0.78206218619595E-23   0.10031923986577E-22   0.11965834036680E-22
    17    1    5   0.20671710563737E-23   0.24960192241543E-23   0.32017739486956E-23   0.38190256795114E-23
    17    1    6   0.64771443583897E-24   0.78208668912590E-24   0.10032203204501E-23   0.11966345376723E-23
    17    1    7   0.20671819556819E-24   0.24960246436131E-24   0.32018061549708E-24   0.38191346914361E-24
    17    1    8   0.64772274149855E-25   0.78209635475945E-25   0.10033842766064E-24   0.11967102570804E-24
    17    1    9   0.20681231953555E-25   0.24961562632850E-25   0.32051490714991E-25   0.38210458014747E-25
    17    1   10   0.64830303644556E-26   0.78241229233412E-26   0.10056973705624E-25   0.11985121521078E-25
    17    1   11   0.20704009914303E-26   0.24986145365571E-26   0.32161979931037E-26   0.38322345334701E-26
    17    1   12   0.64976796130817E-27   0.78392633488613E-27   0.10107390226420E-26   0.12030402388587E-26
    17    1   13   0.20840358220814E-27   0.25106734301790E-27   0.32438240417701E-27   0.38544116085235E-27
    17    2    1   0.12122904794312E-21   0.14458247115636E-21   0.18305222147287E-21   0.21801851073732E-21
    17    2    2   0.38030143064607E-22   0.45354412277149E-22   0.57422955052659E-22   0.68390618436945E-22
    17    2    3   0.12134006650769E-22   0.14470829096257E-22   0.18321414289709E-22   0.21820706363322E-22
    17    2    4   0.38025159659679E-23   0.45348213358315E-23   0.57415012950942E-23   0.68381235054228E-23
    17    2    5   0.12135703393781E-23   0.14472853413993E-23   0.18323896385610E-23   0.21824050322350E-23
    17    2    6   0.38024352967021E-24   0.45347580672096E-24   0.57415277708283E-24   0.68383493743635E-24
    17    2    7   0.12136112286840E-24   0.14472820654560E-24   0.18324635546009E-24   0.21826260033592E-24
    17    2    8   0.38028491797215E-25   0.45350331744875E-25   0.57438298315977E-25   0.68396730130533E-25
    17    2    9   0.12142930200778E-25   0.14475229480044E-25   0.18350958413750E-25   0.21844145036712E-25
    17    2   10   0.38065321455925E-26   0.45378656321446E-26   0.57609095526913E-26   0.68548675081913E-26
    17    2   11   0.12158680634477E-26   0.14494752195604E-26   0.18429637096690E-26   0.21930158739120E-26
    17    2   12   0.38184385159233E-27   0.45503750607223E-27   0.57988683924970E-27   0.68938168279004E-27
    17    2   13   0.12273349978632E-27   0.14596822810539E-27   0.18621837559588E-27   0.22112759227793E-27
    17    3    1   0.71162890125660E-22   0.83811752651498E-22   0.10472600607288E-21   0.12455137157991E-21
    17    3    2   0.22326799430884E-22   0.26295412584786E-22   0.32856519712745E-22   0.39076328533135E-22
    17    3    3   0.71256295851123E-23   0.83921828813206E-23   0.10486224228474E-22   0.12471248576995E-22
    17    3    4   0.22328800445519E-23   0.26297572926937E-23   0.32859652500006E-23   0.39079884717371E-23
    17    3    5   0.71257016512495E-24   0.83921946130030E-24   0.10486553726436E-23   0.12471692695709E-23
    17    3    6   0.22328428235024E-24   0.26296453058588E-24   0.32860156270205E-24   0.39082484126856E-24
    17    3    7   0.71263269525617E-25   0.83929745955570E-25   0.10488563389404E-24   0.12474495144641E-24
    17    3    8   0.22332141601961E-25   0.26300290492647E-25   0.32887007021951E-25   0.39097728598346E-25
    17    3    9   0.71308322049991E-26   0.83956947209493E-26   0.10507124388855E-25   0.12492858378965E-25
    17    3   10   0.22355472728485E-26   0.26323994620354E-26   0.33000479924385E-26   0.39227898072027E-26
    17    3   11   0.71429786498802E-27   0.84111164800414E-27   0.10572798669890E-26   0.12561089327252E-26
    17    3   12   0.22455292139291E-27   0.26425175217994E-27   0.33272149510410E-27   0.39535515390673E-27
    17    3   13   0.72416665758493E-28   0.84970274406700E-28   0.10696115669217E-27   0.12693154581247E-27
    17    4    1   0.41809027701173E-22   0.48644506503478E-22   0.59995346895567E-22   0.71239835805263E-22
    17    4    2   0.13109822359725E-22   0.15252829360928E-22   0.18811809427034E-22   0.22337698183579E-22
    17    4    3   0.41825683792333E-23   0.48662294916644E-23   0.60017350826836E-23   0.71267843768305E-23
    17    4    4   0.13105671854496E-23   0.15247601152413E-23   0.18806282344591E-23   0.22331666798998E-23
    17    4    5   0.41827925721171E-24   0.48662515852038E-24   0.60025556589337E-24   0.71280306934688E-24
    17    4    6   0.13106531322869E-24   0.15248820974342E-24   0.18811069108863E-24   0.22338692173221E-24
    17    4    7   0.41831853021395E-25   0.48671340815942E-25   0.60049530663114E-25   0.71319704266249E-25
    17    4    8   0.13110528502762E-25   0.15253171566537E-25   0.18833967379313E-25   0.22357397768772E-25
    17    4    9   0.41862349701844E-26   0.48700576394803E-26   0.60182298632697E-26   0.71475660704723E-26
    17    4   10   0.13125588829442E-26   0.15272704011302E-26   0.18918185033899E-26   0.22462793028699E-26
    17    4   11   0.41958085201307E-27   0.48818711119376E-27   0.60659645432989E-27   0.72036780463438E-27
    17    4   12   0.13211601383740E-27   0.15355166208093E-27   0.19092140944580E-27   0.22686379875629E-27
    17    4   13   0.42819927627143E-28   0.49557359897784E-28   0.61482180763439E-28   0.72956291425544E-28
    17    5    1   0.24539684568143E-22   0.28205543882612E-22   0.34342724016184E-22   0.40723741285882E-22
    17    5    2   0.76892854027043E-23   0.88376427342689E-23   0.10760658466649E-22   0.12760175270413E-22
    17    5    3   0.24541194888163E-23   0.28204963781692E-23   0.34340587761145E-23   0.40726537079741E-23
    17    5    4   0.76901970251026E-24   0.88378543001811E-24   0.10761881250685E-23   0.12763615182841E-23
    17    5    5   0.24544515935018E-24   0.28209733867380E-24   0.34355069065641E-24   0.40749952929612E-24
    17    5    6   0.76910453362015E-25   0.88405581832161E-25   0.10767888760462E-24   0.12775285113820E-24
    17    5    7   0.24547416180119E-25   0.28219575857978E-25   0.34379702109460E-25   0.40798634205095E-25
    17    5    8   0.76938891888434E-26   0.88441495314538E-26   0.10786653828423E-25   0.12796433874787E-25
    17    5    9   0.24566459327287E-26   0.28241523024631E-26   0.34479353490568E-26   0.40928564826712E-26
    17    5   10   0.77043370648345E-27   0.88584578669063E-27   0.10851640379184E-26   0.12874287967694E-26
    17    5   11   0.24647212295265E-27   0.28331526191048E-27   0.34788884124868E-27   0.41333238441726E-27
    17    5   12   0.77811442358699E-28   0.89287753015469E-28   0.10952545514179E-27   0.13020273794057E-27
    17    5   13   0.25418378604185E-28   0.28987486371682E-28   0.35343637703450E-28   0.41953049329849E-28
    17    6    1   0.14367874320851E-22   0.16313688233546E-22   0.19613678786611E-22   0.23226831487457E-22
    17    6    2   0.45100468641136E-23   0.51204865390437E-23   0.61565317973338E-23   0.72907694278626E-23
    17    6    3   0.14402018364504E-23   0.16349517113194E-23   0.19658883706369E-23   0.23279052705961E-23
    17    6    4   0.45116824024339E-24   0.51220639099023E-24   0.61605115499377E-24   0.72973220163063E-24
    17    6    5   0.14400248588863E-24   0.16351905153861E-24   0.19670303362416E-24   0.23310990289134E-24
    17    6    6   0.45121896517619E-25   0.51246147263345E-25   0.61662935289866E-25   0.73105879785096E-25
    17    6    7   0.14401852812978E-25   0.16357716835493E-25   0.19690479097448E-25   0.23351372154653E-25
    17    6    8   0.45141126079930E-26   0.51264348302235E-26   0.61777626992972E-26   0.73268599726556E-26
    17    6    9   0.14414426466095E-26   0.16372912240960E-26   0.19752002894412E-26   0.23442299894065E-26
    17    6   10   0.45222516860595E-27   0.51373718758493E-27   0.62216335313246E-27   0.73843046942833E-27
    17    6   11   0.14485438161543E-27   0.16445391715591E-27   0.19942430859970E-27   0.23717286057749E-27
    17    6   12   0.45915398942415E-28   0.51985710510168E-28   0.62822033112854E-28   0.74759679332633E-28
    17    6   13   0.15183477739102E-28   0.17035648143293E-28   0.20359065642275E-28   0.24175428529310E-28
    17    7    1   0.84293826228809E-23   0.94532196926120E-23   0.11231220039407E-22   0.13281077446947E-22
    17    7    2   0.26441843063288E-23   0.29644282887915E-23   0.35229722096490E-23   0.41673323668235E-23
    17    7    3   0.84451072844566E-24   0.94673202506210E-24   0.11255938497491E-23   0.13313536619745E-23
    17    7    4   0.26459960540390E-24   0.29676713551011E-24   0.35293034090713E-24   0.41780124225163E-24
    17    7    5   0.84445203059921E-25   0.94732654929702E-25   0.11270399514421E-24   0.13352225379588E-24
    17    7    6   0.26460151022707E-25   0.29685888178927E-25   0.35328926740834E-25   0.41878282046518E-25
    17    7    7   0.84457878403738E-26   0.94754731382270E-26   0.11281015363885E-25   0.13374832575496E-25
    17    7    8   0.26473539557836E-26   0.29697439860582E-26   0.35393453470934E-26   0.41967064048087E-26
    17    7    9   0.84547899563461E-27   0.94873520809280E-27   0.11329463121388E-26   0.13431589949483E-26
    17    7   10   0.26541781637443E-27   0.29781453901691E-27   0.35670498046583E-27   0.42399635007411E-27
    17    7   11   0.85187337559341E-28   0.95481930852558E-28   0.11432908494809E-27   0.13618098898384E-27
    17    7   12   0.27177318888586E-28   0.30330681980852E-28   0.36094906048958E-28   0.42983218396971E-28
    17    7   13   0.91570623739633E-29   0.10090650190575E-28   0.11770626185991E-28   0.13982284561244E-28
    17    8    1   0.49334311772884E-23   0.54661254370212E-23   0.64202534557499E-23   0.75897001688963E-23
    17    8    2   0.15497495346165E-23   0.17166324436154E-23   0.20170103123496E-23   0.23849065742091E-23
    17    8    3   0.49471722443006E-24   0.54831622189558E-24   0.64480694591659E-24   0.76323732770930E-24
    17    8    4   0.15499472420682E-24   0.17188934229739E-24   0.20227697979971E-24   0.23985162005213E-24
    17    8    5   0.49465237625632E-25   0.54862222091890E-25   0.64586201788533E-25   0.76652406950945E-25
    17    8    6   0.15499672411205E-25   0.17191021982987E-25   0.20240997026984E-25   0.24030641829443E-25
    17    8    7   0.49477608422201E-26   0.54870946746819E-26   0.64638353816871E-26   0.76732767171747E-26
    17    8    8   0.15509625222507E-26   0.17199357396807E-26   0.20278357073824E-26   0.24086275452876E-26
    17    8    9   0.49547190329718E-27   0.54960042457827E-27   0.64977015273986E-27   0.77160251435670E-27
    17    8   10   0.15570285909282E-27   0.17267519076754E-27   0.20456522793444E-27   0.24386448612209E-27
    17    8   11   0.50133563226444E-28   0.55487768384853E-28   0.65630787728595E-28   0.78333875964061E-28
    17    8   12   0.16149561221988E-28   0.17767237154915E-28   0.20777249804441E-28   0.24781806887090E-28
    17    8   13   0.55911795109560E-29   0.60479904176806E-29   0.68369489670034E-29   0.82131178208168E-29
    17    9    1   0.28929775296960E-23   0.31697869597669E-23   0.36826419561224E-23   0.43564052910935E-23
    17    9    2   0.90613236044636E-24   0.99247161376820E-24   0.11555004876467E-23   0.13671674374355E-23
    17    9    3   0.28921187177110E-24   0.31727789165867E-24   0.36983215445374E-24   0.43955440318988E-24
    17    9    4   0.90608051149082E-25   0.99432657569261E-25   0.11602384356256E-24   0.13823526193239E-24
    17    9    5   0.28916886992389E-25   0.31734184776438E-25   0.37032961779861E-25   0.44144127130609E-25
    17    9    6   0.90614573472891E-26   0.99441516464029E-26   0.11604819827698E-25   0.13834997197548E-25
    17    9    7   0.28927003135692E-26   0.31740175109257E-26   0.37062391291009E-26   0.44169260568359E-26
    17    9    8   0.90685592564469E-27   0.99510235072830E-27   0.11627741069658E-26   0.13869314748482E-26
    17    9    9   0.28984049871424E-27   0.31808412540418E-27   0.37291051391686E-27   0.44499593065744E-27
    17    9   10   0.91223996466971E-28   0.10005137058488E-27   0.11744131991782E-27   0.14086497736231E-27
    17    9   11   0.29515182533410E-28   0.32290259523867E-28   0.37707670058524E-28   0.45274814093847E-28
    17    9   12   0.96522289854556E-29   0.10477461867839E-28   0.12002083323878E-28   0.14410639093180E-28
    17    9   13   0.34789273122949E-29   0.37065051301329E-29   0.40057632481192E-29   0.54582700243817E-29
    17   10    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   10    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   10    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   10    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   10    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   10    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   10    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   10    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   10    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   10   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   10   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   10   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   10   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   11    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   11    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   11    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   11    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   11    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   11    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   11    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   11    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   11    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   11   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   11   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
    17   11   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
